id,claim,rating,image_url,permalink,publish_date,keyword,important_tweet_id
808,A photograph shows a pilot taking a selfie out of a plane window.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/yoloslefie.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/fly-yolo-glasses.jpg?w=528 528w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/plane-photo.jpg?w=1000 1000w']",https://www.snopes.com/fact-check/pilot-cockpit-selfie/,2016-03-20T15:35:33+00:00,pilot cockpit selfie,
811,A photograph shows Republican presidential candidate Ted Cruz hugging Fidel Castro.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/Screenshot-2016-03-07-at-11.38.42-AM.png?w=385 385w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/fidel-castro-george-bush-37675.jpg?w=390 390w']",https://www.snopes.com/fact-check/cruz-castro-fake-photo/,2016-03-07T10:12:48+00:00,Ted Cruz Fidel Castro,
813,A photograph shows a newly hatched baby dragon.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/baby-dragon-source.jpg?w=929 929w'],https://www.snopes.com/fact-check/false-baby-dragon-photo/,2016-03-04T13:39:51+00:00,false baby dragon,
814,A photograph shows a waterslide in Dubai.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/dubai-slide-Collage.jpg?w=1000 1000w'],https://www.snopes.com/fact-check/dubai-water-slide-photo/,2016-03-03T17:12:41+00:00,dubai waterlide,
815,An official statement warns anglers about copperhead snakes living inside of fish.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/fb-warning.png?w=430 430w'],https://www.snopes.com/fact-check/copperhead-snake-angler-warning/,2016-03-03T16:49:07+00:00,copperhead snake fish,
817,"Coca-Cola's ""Share A Coke"" campaign includes a bottle for the KKK.",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/coke-kkk.png?w=430 430w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/coca-cola-kkk.png?w=712 712w']",https://www.snopes.com/fact-check/coca-cola-kkk-trump/,2016-03-02T16:33:32+00:00,coca cola kkk trump,
819,A photograph shows MAC Cosmetics testing its products on a group of cats.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/gainsville-sun.png?w=487 487w'],https://www.snopes.com/fact-check/animal-testing-cosmetics-photo/,2016-02-26T15:52:39+00:00,animal testing cosmetics,
821,A photograph shows a man standing on top of a pile of bison skulls.,TRUE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Screenshot-2016-02-25-at-4.25.41-PM.png?w=564 564w'],https://www.snopes.com/fact-check/pile-bison-bones-photo/,2016-02-25T15:38:11+00:00,,
823,A photo shows an endangered fennec hare.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/fennec-hare-photoshop.jpg?w=500 500w'],https://www.snopes.com/fact-check/fennec-hare/,2016-02-22T15:16:25+00:00,,
824,Residents of Trump Tower Chicago demonstrated their disdain for Donald Trump via a clever display of lights.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/trump-chicago-no.jpg?w=400 400w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/trump-chicago-NO-imgur.jpg?w=640 640w']",https://www.snopes.com/fact-check/trump-tower-chicago-no/,2016-02-22T10:24:53+00:00,,
828,"A photograph shows Russian soldiers wearing ""exosuits"" in Syria.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/russia-exosuits1.jpg?resize=1024'],https://www.snopes.com/fact-check/russia-exosuit-syria-photo/,2016-02-14T12:40:41+00:00,,
832,A photograph shows a pilot taking a selfie over a football stadium.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/best-selfie-ever.jpg?w=540 540w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/aerial-texas-ag.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/texas-ag.jpg?resize=819']",https://www.snopes.com/fact-check/jet-flyover-selfie/,2016-02-09T11:15:10+00:00,,
834,"Photographs of a six-year-old Happy Meal document that McDonald's food items don't break down or rot like ""real"" food.",mostly-false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/8__It_s_been_6_years_since_I_bought_this__Happy____-_Jennifer_Lovdahl.png?w=548 548w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/20150424-12-year-old-mcdonalds-burger-kenji-redo-3.jpg?w=1500 1500w']",https://www.snopes.com/fact-check/six-year-old-happy-meal-doesnt-rot/,2016-02-08T14:07:19+00:00,,
835,A photograph shows Mother Teresa at age 18.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Screenshot-2016-02-06-at-12.03.23-PM.png?w=587 587w'],https://www.snopes.com/fact-check/mother-teresa-age-18/,2016-02-06T09:58:24+00:00,,
836,A photograph shows Bernie and Jane Sanders at an LGBT march in 1975.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/Bernie-Sanders-Rocky-Horror-Picture.jpg?w=590 590w'],https://www.snopes.com/fact-check/bernie-sanders-rocky-horror/,2016-02-05T13:57:46+00:00,,
837,Donald Trump's recently-deceased cousin implored the public in his obituary not to vote for the GOP presidential contender.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/thomas-p-trump.jpg?w=750 750w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/129649817_d650b14e7f_z.jpg?w=640 640w']",https://www.snopes.com/fact-check/trumps-cousins-obituary/,2016-02-05T13:24:03+00:00,,
838,A photograph shows two Siberian tigers stalking a firefighter in the Washington Cascades.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/12646970_1728924384004240_3755138886055858880_n.jpg?w=576 576w'],https://www.snopes.com/fact-check/siberian-tigers-washington-cascades/,2016-02-05T09:57:35+00:00,,
839,A vintage photograph shows a common workplace item from the 1960s: A whisky vending machine.,mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/whisky-vending-machine.jpg?w=497 497w'],https://www.snopes.com/fact-check/whisky-vending-machine/,2016-02-05T09:13:31+00:00,,
840,Sweden has installed road signs to warn drivers about distracted walkers.,mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/02/economist.png?resize=1024'],https://www.snopes.com/fact-check/sweden-sign-distracted-walkers/,2016-02-03T14:41:04+00:00,,
845,A photograph shows the Vatican Women's Rifle Team.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/barrel-tossing.jpg?w=300 300w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/row-of-nuns-aiming-rifles.jpg?w=640 640w']",https://www.snopes.com/fact-check/nuns-with-guns-photo/,2016-01-26T15:05:00+00:00,,
846,A photograph shows a rare Nagapushpa flower that blooms only once every 36 years.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/12524029_744755852321714_6092463068696849597_n.jpg?w=346 346w'],https://www.snopes.com/fact-check/nagapushpa-flower-himalaya/,2016-01-25T10:54:49+00:00,,
847,A photograph shows a JetBlue airliner buried in snow.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-24-at-5.45.16-PM.png?w=567 567w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-24-at-5.50.45-PM.png?w=572 572w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/jetblue.png?w=601 601w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/12510473_10153514152546843_7737985114042653204_n.jpg?w=640 640w']",https://www.snopes.com/fact-check/jetblue-snow-blizzard-photo/,2016-01-25T08:08:47+00:00,,
848,A photograph shows Amy Winehouse and Lana Del Rey hanging out together.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/amy-winehouse.png?w=321 321w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/lana-del-rey.jpg?w=640 640w']",https://www.snopes.com/fact-check/amy-winehouse-del-rey/,2016-01-22T16:45:40+00:00,,
853,A photograph shows a man standing next to a utility pole that has been buried in 40 feet of snow.,mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-20-at-1.12.57-PM.png?resize=1024'],https://www.snopes.com/fact-check/photo-utility-pole-snow/,2016-01-20T11:28:15+00:00,,
854,"A photograph shows 'The Texas Giants,' four brothers who were all nearly 8 feet tall.",mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/shade-shields-red-circle.jpg?resize=556'],https://www.snopes.com/fact-check/the-texas-giants-photo/,2016-01-19T14:45:32+00:00,,
856,A photograph shows Hillary Clinton in blackface and Bill Clinton dressed as a hillbilly.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/hillary-and-bill.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/tweet.png?w=509 509w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/hil-and-bil.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Collage-hill-bill.jpg?resize=512', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-15-at-2.51.41-PM.png?w=366 366w']",https://www.snopes.com/fact-check/hillary-clinton-blackface-photo/,2016-01-15T13:57:15+00:00,,
858,A photograph shows a baby great white shark.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/salmon-shark.jpg?resize=1024'],https://www.snopes.com/fact-check/baby-great-white-photo/,2016-01-14T14:47:35+00:00,,
859,An image shows musicians David Bowie and Lemmy Kilmister together at a party.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-13-at-3.49.43-PM.png?w=753 753w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/bowie-and-Claudia-Lennear.jpg?w=600 600w']",https://www.snopes.com/fact-check/david-bowie-lemmy-photo/,2016-01-13T14:33:00+00:00,,
860,A photograph shows the living conditions of a group of pigs.,mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/pig-crates.png?w=905 905w'],https://www.snopes.com/fact-check/pig-cage-photo/,2016-01-13T10:27:11+00:00,,
861,A photograph shows a frozen spider web.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screenshot-2016-01-11-at-3.07.28-PM.png?w=517 517w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/frozen-spider-sculpture.jpg?w=962 962w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/art-meets-ice.jpg?w=267 267w']",https://www.snopes.com/fact-check/frozen-spider-web-sculpture/,2016-01-11T13:54:06+00:00,,
862,A billboard in Finland states that it is legal for refugees to rape women.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/rape-billboard-fake.png?w=782 782w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/rape-billboard-real.jpg?w=800 800w']",https://www.snopes.com/fact-check/rape-billboard-finland/,2016-01-11T11:51:26+00:00,,
864,A photograph shows an abandoned submarine in a desert.,FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/sub-composition.jpg?w=653 653w'],https://www.snopes.com/fact-check/abandoned-submarine-photo/,2016-01-07T13:08:47+00:00,,
865,A browser extension can eliminate all mention of Donald Trump from a user's online experience.,TRUE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screen-Shot-2016-01-06-at-3.31.36-PM.png?w=1494 1494w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/Screen-Shot-2016-01-06-at-3.32.53-PM1.png?w=1460 1460w']",https://www.snopes.com/fact-check/donald-trump-browser-filter/,2016-01-06T15:36:12+00:00,,
866,Archaeologists dug up an 800-year-old alien cellphone in Austria.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/ancient-phone.jpg?w=500 500w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/art-replica.jpg?resize=1024']",https://www.snopes.com/fact-check/alien-cellphone-found/,2016-01-04T10:55:21+00:00,,
867,A photograph shows an x-ray of a 900-pound man.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/keith-marin.png?w=480 480w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/70-stone.jpg?w=463 463w']",https://www.snopes.com/fact-check/900-pound-man-x-ray/,2016-01-03T10:03:17+00:00,,
868,A photograph shows a shark attacking a car on a flooded highway in Missouri.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/shark-attack-facebook.png?w=498 498w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/shark-attack-flood.png?w=910 910w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/Screenshot-2015-12-30-at-5.29.53-PM.png?w=791 791w']",https://www.snopes.com/fact-check/flood-road-shark-attack-photo/,2015-12-30T16:24:06+00:00,,
869,A photograph shows a dog with a badly burned face suffered when the canine rescued its family from a fire.,miscaptioned,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/ham-dog.png?w=461 461w'],https://www.snopes.com/fact-check/burned-dog-facebook-photo/,2015-12-30T12:23:23+00:00,,
870,Photograph depicts 12-year-old shooting victim Tamir Rice brandishing what appears to be two guns.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/tamir-rice-photo.jpg?w=427 427w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/tamir-rice.jpg?w=620 620w']",https://www.snopes.com/fact-check/deleted-tamir-rice-photo/,2015-12-30T11:27:48+00:00,,
871,A photograph shows a whale near a big wave surfer.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/hoax.png?w=585 585w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/billabong.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/whale-collage.jpg?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/surfer-shark.jpg?resize=1024']",https://www.snopes.com/fact-check/fake-whale-surfer-photo/,2015-12-30T11:03:01+00:00,,
872,"GOP presidential candidate Ted Cruz ran a ""Netflix and Chill"" contest on his campaign web site.",FALSE,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/ted-cruz-netflix-and-chill.jpg?resize=1010'],https://www.snopes.com/fact-check/ted-cruz-netflix-and-chill-contest/,2015-12-29T09:23:24+00:00,,
873,A 1998 photograph shows a young  Barack Obama as a member of the Black Panther Party.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/image1.jpg?w=480 480w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/obama-BPP.jpg?w=637 637w']",https://www.snopes.com/fact-check/obama-black-panther-photo/,2015-12-22T07:10:16+00:00,,
874,A deceptive photograph shows a man perilously hanging by his feet from the edge of a high cliff.,mixture,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/Pedra-do-Telegrafo.png?w=467 467w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/cliff-photos.jpg?w=633 633w']",https://www.snopes.com/fact-check/photograph-cliff-hanger-isnt-quite-seems/,2015-12-21T12:23:42+00:00,,
875,The IKEA furniture chain is selling a swastika-shaped table.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/ikea-swastika.png?resize=1024', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/swastika-art.jpg?w=600 600w']",https://www.snopes.com/fact-check/false-ikea-selling-a-swastika-table/,2015-12-17T16:45:22+00:00,,
876,"A photograph shows ""the darkest baby in the world.""",FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/blackest-baby.jpg?w=600 600w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/the-clay-art-doll.jpg?resize=1024']",https://www.snopes.com/fact-check/false-darkest-baby-world/,2015-12-17T13:52:48+00:00,,
877,A photograph shows a chemtrail switch on a plane.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/chemtrails-fonts.jpg?w=1000 1000w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/Collage.jpg?resize=1024']",https://www.snopes.com/fact-check/chemtrails-switch-photo/,2015-12-15T13:00:08+00:00,,
878,A photograph shows a vintage ad published in a 1950s Sears Catalog featuring a smiling family holding guns.,mostly-true,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/daisy-christmas-ad.jpg?resize=795'],https://www.snopes.com/fact-check/vintage-daisy-gun-ad/,2015-12-15T11:01:34+00:00,,
881,Stanley Kubrick admitted in an interview that he helped NASA fake the U.S. moon landings.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/kubrick-death.png?w=649 649w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/kubrick-mystery.png?w=492 492w']",https://www.snopes.com/fact-check/false-stanley-kubrick-faked-moon-landings/,2015-12-11T09:57:51+00:00,,
883,A photograph shows President Obama holding a rocket launcher in a car with Abu Bakr al-Baghdadi.,FALSE,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/Screenshot-2015-12-09-at-12.20.32-PM.png?w=436 436w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/obama-comparison.jpg?w=900 900w']",https://www.snopes.com/fact-check/obama-caliph-isis-photo/,2015-12-09T11:52:24+00:00,,
